hourly_date,winds,rainfall_mm,snowfall_mm
2016-01-12 08:00:00,0.6599999999999999,0.007000000000000001,0.39999999999999997
2016-01-12 09:00:00,0.9399999999999998,0.005,1.9333333333333336
2016-01-12 10:00:00,1.02,-0.005,4.566666666666666
2016-01-12 11:00:00,1.4700000000000002,0.006999999999999999,7.633333333333333
2016-01-12 12:00:00,1.8900000000000001,-0.001,9.666666666666666
2016-01-12 13:00:00,2.1000000000000005,0.001,10.799999999999999
2016-01-12 14:00:00,1.8400000000000003,-0.001,12.0
2016-01-12 15:00:00,1.5799999999999998,-0.01,11.433333333333332
2016-01-12 16:00:00,1.2299999999999998,-0.018,10.933333333333332
2016-01-12 17:00:00,0.7899999999999999,0.006,8.766666666666667
2016-01-12 18:00:00,0.62,0.009,8.0
2016-01-12 19:00:00,0.5399999999999999,0.014000000000000002,5.233333333333333
2016-01-12 20:00:00,0.4600000000000001,0.012,4.3
2016-01-12 21:00:00,0.53,0.015000000000000003,4.233333333333333
2016-01-12 22:00:00,0.6300000000000001,0.01,4.8999999999999995
2016-01-12 23:00:00,0.76,0.01,4.666666666666667
2016-02-06 00:00:00,0.6166666666666666,-0.0016666666666666668,17.0
2016-02-06 01:00:00,1.09,-0.002,17.133333333333333
2016-02-06 02:00:00,0.7799999999999999,0.002,16.7
2016-02-06 03:00:00,0.48,0.001,15.966666666666667
2016-02-06 04:00:00,0.53,0.009,15.666666666666666
2016-02-06 05:00:00,0.31999999999999995,0.011,15.333333333333334
2016-02-06 06:00:00,0.25,0.008,15.200000000000001
2016-02-06 07:00:00,0.52,0.009000000000000001,16.033333333333335
2016-02-06 08:00:00,0.57,0.023,16.866666666666664
2016-02-06 09:00:00,0.8200000000000001,0.011,19.7
2016-02-06 10:00:00,1.3800000000000001,0.014000000000000002,20.03333333333333
2016-02-06 11:00:00,1.2000000000000002,-0.004,20.666666666666668
2016-02-06 12:00:00,1.21,0.016,20.0
2016-02-06 13:00:00,1.09,0.006,20.833333333333332
2016-02-06 14:00:00,1.2000000000000002,0.004999999999999999,21.599999999999998
2016-02-06 15:00:00,1.2799999999999998,-0.006999999999999999,20.46666666666667
2016-02-06 16:00:00,0.99,0.034,19.866666666666667
2016-02-06 17:00:00,1.0399999999999998,0.40099999999999997,16.433333333333334
2016-02-06 18:00:00,0.55,0.016999999999999998,16.733333333333334
2016-02-06 19:00:00,0.51,0.015,17.23333333333333
2016-02-06 20:00:00,0.35,0.014000000000000002,16.733333333333334
2016-02-06 21:00:00,0.27,-0.006999999999999999,16.366666666666667
2016-02-06 22:00:00,0.9299999999999999,0.023,16.599999999999998
2016-02-06 23:00:00,0.8699999999999999,0.006,16.7
2016-02-07 00:00:00,0.0,0.013333333333333334,22.9
2016-02-07 01:00:00,0.04,0.014000000000000002,22.666666666666668
2016-02-07 02:00:00,0.22000000000000003,0.016,22.53333333333333
2016-02-07 03:00:00,0.12,0.008,22.03333333333333
2016-02-07 04:00:00,0.0,0.006,22.0
2016-02-07 05:00:00,0.0,0.01,21.8
2016-02-07 06:00:00,0.11000000000000001,0.004999999999999999,21.7
2016-02-07 07:00:00,0.37,0.01,22.46666666666667
2016-02-07 08:00:00,1.06,0.004,24.366666666666664
2016-02-07 09:00:00,1.02,0.022,25.900000000000002
2016-02-07 10:00:00,1.2099999999999995,0.015,27.099999999999998
2016-02-07 11:00:00,1.3000000000000003,0.024,28.633333333333336
2016-02-07 12:00:00,1.6199999999999999,0.014000000000000002,28.566666666666666
2016-02-07 13:00:00,1.64,0.013999999999999999,28.633333333333336
2016-02-07 14:00:00,1.6600000000000001,0.034999999999999996,28.366666666666664
2016-02-07 15:00:00,1.7399999999999998,0.030000000000000006,29.133333333333336
2016-02-07 16:00:00,2.32,0.271,26.066666666666666
2016-02-07 17:00:00,3.11,0.028000000000000004,21.2
2016-02-07 18:00:00,1.8,0.012,23.0
2016-02-07 19:00:00,0.9399999999999998,-0.005,24.833333333333332
2016-02-07 20:00:00,1.1700000000000002,0.016,23.266666666666666
2016-02-07 21:00:00,0.47000000000000003,0.008,22.400000000000002
2016-02-07 22:00:00,0.48999999999999994,0.006,21.333333333333332
2016-02-07 23:00:00,0.2,0.004,20.599999999999998
2016-02-08 00:00:00,0.13333333333333333,0.0016666666666666668,22.4
2016-02-08 01:00:00,0.58,0.003,22.2
2016-02-08 02:00:00,0.85,0.0,22.03333333333333
2016-02-08 03:00:00,0.82,0.0,21.833333333333332
2016-02-08 04:00:00,0.28,0.002,21.166666666666668
2016-02-08 05:00:00,0.45,0.0,21.399999999999995
2016-02-08 06:00:00,0.4800000000000001,0.001,21.2
2016-02-08 07:00:00,0.6699999999999999,0.0,21.566666666666663
2016-02-08 08:00:00,0.8299999999999997,-0.001,22.166666666666668
2016-02-08 09:00:00,0.82,-0.004,23.666666666666668
2016-02-08 10:00:00,1.16,-0.003,23.96666666666667
2016-02-08 11:00:00,1.3599999999999999,-0.003,25.933333333333337
2016-02-08 12:00:00,1.2600000000000002,-0.003,27.433333333333334
2016-02-08 13:00:00,1.7999999999999996,-0.005,28.566666666666666
2016-02-08 14:00:00,1.5399999999999998,-0.005,29.233333333333334
2016-02-08 15:00:00,1.54,-0.006,29.366666666666664
2016-02-08 16:00:00,1.0399999999999998,-0.006999999999999999,29.566666666666666
2016-02-08 17:00:00,0.8400000000000002,-0.003,27.900000000000002
2016-02-08 18:00:00,0.61,-0.003,27.366666666666664
2016-02-08 19:00:00,0.43999999999999984,0.0,26.833333333333332
2016-02-08 20:00:00,0.5700000000000001,0.001,25.666666666666668
2016-02-08 21:00:00,0.45999999999999996,-0.003,24.2
2016-02-08 22:00:00,0.0,-0.002,23.0
2016-02-08 23:00:00,0.0,0.0,22.066666666666666
2016-02-09 00:00:00,0.19999999999999998,0.0016666666666666668,20.8
2016-02-09 01:00:00,0.18,0.003,20.599999999999998
2016-02-09 02:00:00,0.06999999999999999,0.003,19.966666666666665
2016-02-09 03:00:00,0.18,0.003,19.666666666666668
2016-02-09 04:00:00,0.08,0.003,19.333333333333332
2016-02-09 05:00:00,0.0,0.003,19.066666666666666
2016-02-09 06:00:00,0.27,0.003,18.966666666666665
2016-02-09 07:00:00,0.11000000000000001,0.004,18.833333333333332
2016-02-09 08:00:00,0.4600000000000001,-0.008,20.599999999999998
2016-02-09 09:00:00,0.7,-0.012,24.766666666666666
2016-02-09 10:00:00,1.1400000000000001,-0.012,26.46666666666667
2016-02-09 11:00:00,1.4000000000000001,-0.01,28.5
2016-02-09 12:00:00,1.51,-0.005,29.133333333333336
2016-02-09 13:00:00,1.4,-0.011,30.46666666666667
2016-02-09 14:00:00,1.38,-0.006999999999999999,31.8
2016-02-09 15:00:00,1.21,-0.012,30.7
2016-02-09 16:00:00,1.5900000000000003,0.003,31.099999999999998
2016-02-09 17:00:00,1.48,0.009,31.8
2016-02-09 18:00:00,1.31,0.0010000000000000002,30.099999999999998
2016-02-09 19:00:00,1.18,-0.003999999999999999,28.400000000000002
2016-02-09 20:00:00,0.58,0.003,25.7
2016-02-09 21:00:00,0.22000000000000003,0.003,23.833333333333332
2016-02-09 22:00:00,0.21000000000000002,0.003,23.100000000000005
2016-02-09 23:00:00,0.24,0.003,22.099999999999998
2016-02-10 00:00:00,0.3666666666666667,0.006666666666666667,15.8
2016-02-10 01:00:00,0.33999999999999997,0.012,14.6
2016-02-10 02:00:00,0.08,0.012,14.433333333333332
2016-02-10 03:00:00,0.05,0.012,14.366666666666667
2016-02-10 04:00:00,0.17,0.014000000000000002,13.633333333333333
2016-02-10 05:00:00,0.19,0.014000000000000002,13.466666666666667
2016-02-10 06:00:00,0.25,0.011,13.566666666666668
2016-02-10 07:00:00,0.18,0.012,14.233333333333334
2016-02-10 08:00:00,0.16999999999999998,0.014000000000000002,14.133333333333333
2016-02-10 09:00:00,0.3,0.019,15.200000000000001
2016-02-10 10:00:00,0.82,0.006999999999999999,18.066666666666666
2016-02-10 11:00:00,0.8899999999999999,0.003,21.733333333333334
2016-02-10 12:00:00,1.4200000000000002,0.005,22.2
2016-02-10 13:00:00,1.6300000000000001,0.0,22.8
2016-02-10 14:00:00,1.7300000000000004,-0.005,23.3
2016-02-10 15:00:00,1.65,-0.007000000000000001,24.166666666666668
2016-02-10 16:00:00,1.29,0.0,23.46666666666667
2016-02-10 17:00:00,0.9199999999999999,0.0009999999999999998,24.03333333333333
2016-02-10 18:00:00,0.5800000000000001,0.01,20.733333333333334
2016-02-10 19:00:00,0.38,0.009,18.233333333333334
2016-02-10 20:00:00,0.32,0.012,16.766666666666666
2016-02-10 21:00:00,0.51,0.016,16.2
2016-02-10 22:00:00,0.7700000000000001,0.009,15.466666666666667
2016-02-10 23:00:00,0.6299999999999999,0.009,14.700000000000001
2016-02-11 00:00:00,0.8999999999999999,0.0,11.0
2016-02-11 01:00:00,0.8800000000000001,-0.003,10.966666666666667
2016-02-11 02:00:00,0.56,-0.004,10.866666666666667
2016-02-11 03:00:00,0.33999999999999997,-0.004,10.633333333333333
2016-02-11 04:00:00,0.30999999999999994,-0.012,10.0
2016-02-11 05:00:00,0.25000000000000006,-0.012,10.133333333333333
2016-02-11 06:00:00,0.13,-0.003,9.6
2016-02-11 07:00:00,0.17,0.003,9.6
2016-02-11 08:00:00,0.47000000000000003,-0.001,10.266666666666667
2016-02-11 09:00:00,1.2500000000000002,0.0,12.366666666666667
2016-02-11 10:00:00,1.2799999999999998,-0.011,13.833333333333334
2016-02-11 11:00:00,1.39,-0.006,14.9
2016-02-11 12:00:00,1.3699999999999997,-0.004,16.3
2016-02-11 13:00:00,1.2899999999999996,-0.001,17.166666666666668
2016-02-11 14:00:00,1.29,0.0,17.0
2016-02-11 15:00:00,0.82,0.0,16.366666666666667
2016-02-11 16:00:00,0.7100000000000001,-0.001,15.766666666666666
2016-02-11 17:00:00,0.73,-0.009000000000000001,14.466666666666669
2016-02-11 18:00:00,0.4,0.004,12.1
2016-02-11 19:00:00,0.1,-0.007000000000000001,10.1
2016-02-11 20:00:00,0.11000000000000001,-0.003,9.466666666666667
2016-02-11 21:00:00,0.15999999999999998,0.0,9.1
2016-02-11 22:00:00,0.13999999999999999,-0.006,8.6
2016-02-11 23:00:00,0.09,0.002,8.333333333333334
2016-02-12 00:00:00,0.18333333333333335,0.008333333333333333,2.3
2016-02-12 01:00:00,0.25,0.015000000000000003,1.8666666666666665
2016-02-12 02:00:00,0.39,0.015000000000000003,1.9000000000000001
2016-02-12 03:00:00,0.78,0.014000000000000002,2.966666666666667
2016-02-12 04:00:00,1.2499999999999998,0.0,4.2
2016-02-12 05:00:00,0.7300000000000002,0.004,3.6999999999999997
2016-02-12 06:00:00,0.43,-0.006,1.9666666666666668
2016-02-12 07:00:00,0.3,0.009,1.4666666666666668
2016-02-12 08:00:00,1.1300000000000001,0.011,3.266666666666667
2016-02-12 09:00:00,1.48,0.011,5.133333333333334
2016-02-12 10:00:00,1.5699999999999998,0.004,7.966666666666666
2016-02-12 11:00:00,1.7400000000000002,0.013000000000000001,9.299999999999999
2016-02-12 12:00:00,1.7,0.004999999999999999,11.566666666666668
2016-02-12 13:00:00,1.7700000000000002,-0.006999999999999999,13.233333333333334
2016-02-12 14:00:00,1.8699999999999999,-0.004,14.566666666666668
2016-02-12 15:00:00,1.5299999999999998,-0.011,13.633333333333333
2016-02-12 16:00:00,0.8,-0.006999999999999999,11.733333333333334
2016-02-12 17:00:00,0.2700000000000001,0.003,8.5
2016-02-12 18:00:00,0.12,0.003,6.866666666666667
2016-02-12 19:00:00,0.03,0.003,5.966666666666666
2016-02-12 20:00:00,0.17,0.004,5.3999999999999995
2016-02-12 21:00:00,0.2,0.006,4.766666666666667
2016-02-12 22:00:00,0.45999999999999996,0.001,4.266666666666667
2016-02-12 23:00:00,1.1300000000000001,-0.01,4.3999999999999995
2016-03-06 00:00:00,0.28333333333333327,0.0033333333333333335,16.4
2016-03-06 01:00:00,0.38000000000000006,0.014000000000000002,16.333333333333332
2016-03-06 02:00:00,0.39000000000000007,0.011,16.133333333333336
2016-03-06 03:00:00,0.31,0.013999999999999999,16.2
2016-03-06 04:00:00,0.37,0.012,15.966666666666669
2016-03-06 05:00:00,0.49000000000000005,0.718,16.0
2016-03-06 06:00:00,0.7000000000000001,0.968,15.166666666666666
2016-03-06 07:00:00,0.42000000000000004,0.099,15.166666666666666
2016-03-06 08:00:00,0.6199999999999999,0.007000000000000001,16.133333333333333
2016-03-06 09:00:00,0.7999999999999999,0.014000000000000002,16.833333333333332
2016-03-06 10:00:00,1.0,0.016,17.7
2016-03-06 11:00:00,1.2,0.003,21.7
2016-03-06 12:00:00,1.4700000000000002,0.002,22.366666666666664
2016-03-06 13:00:00,1.37,0.02,21.066666666666666
2016-03-06 14:00:00,0.9600000000000002,0.015000000000000003,20.333333333333332
2016-03-06 15:00:00,0.86,0.013000000000000001,21.233333333333334
2016-03-06 16:00:00,1.0,0.011,22.900000000000002
2016-03-06 17:00:00,1.0699999999999998,0.007000000000000001,22.866666666666664
2016-03-06 18:00:00,1.1099999999999999,0.017,22.633333333333336
2016-03-06 19:00:00,0.99,0.008,21.633333333333336
2016-03-06 20:00:00,0.72,0.014000000000000002,20.166666666666668
2016-03-06 21:00:00,0.9400000000000001,0.003,19.066666666666666
2016-03-06 22:00:00,0.85,0.008,19.0
2016-03-06 23:00:00,0.42000000000000004,0.06200000000000001,18.166666666666668
2016-03-07 00:00:00,0.0,0.0033333333333333335,20.1
2016-03-07 01:00:00,0.0,0.002,20.033333333333335
2016-03-07 02:00:00,0.0,0.0,19.666666666666668
2016-03-07 03:00:00,0.0,0.001,19.266666666666666
2016-03-07 04:00:00,0.0,0.001,18.73333333333333
2016-03-07 05:00:00,0.0,0.01,18.166666666666668
2016-03-07 06:00:00,0.0,0.01,18.0
2016-03-07 07:00:00,0.06999999999999999,0.02,18.4
2016-03-07 08:00:00,0.85,0.025,21.066666666666666
2016-03-07 09:00:00,1.0100000000000002,0.01,25.5
2016-03-07 10:00:00,1.3699999999999999,0.019,27.03333333333333
2016-03-07 11:00:00,1.6599999999999997,0.005,28.233333333333334
2016-03-07 12:00:00,1.54,0.007000000000000001,29.03333333333333
2016-03-07 13:00:00,1.4299999999999997,0.008,30.066666666666663
2016-03-07 14:00:00,1.2900000000000003,0.007000000000000001,31.3
2016-03-07 15:00:00,1.4100000000000001,0.014000000000000002,31.5
2016-03-07 16:00:00,1.4499999999999997,0.011,30.166666666666668
2016-03-07 17:00:00,1.2000000000000002,0.004,30.03333333333333
2016-03-07 18:00:00,1.19,0.005,29.933333333333334
2016-03-07 19:00:00,1.1099999999999999,0.016,29.53333333333333
2016-03-07 20:00:00,0.7999999999999999,0.024,28.600000000000005
2016-03-07 21:00:00,0.5299999999999999,0.004,25.333333333333332
2016-03-07 22:00:00,0.38,0.017,23.166666666666668
2016-03-07 23:00:00,0.25,0.009,22.333333333333332
2016-03-08 00:00:00,0.0,0.0016666666666666668,21.2
2016-03-08 01:00:00,0.0,0.002,20.966666666666665
2016-03-08 02:00:00,0.0,0.0,20.333333333333332
2016-03-08 03:00:00,0.0,0.0,20.033333333333335
2016-03-08 04:00:00,0.0,0.001,19.9
2016-03-08 05:00:00,0.06,0.003,19.566666666666666
2016-03-08 06:00:00,0.0,0.002,19.4
2016-03-08 07:00:00,0.0,0.007000000000000001,20.099999999999998
2016-03-08 08:00:00,0.36,-0.003,23.0
2016-03-08 09:00:00,0.9899999999999999,-0.012,24.0
2016-03-08 10:00:00,1.1800000000000002,-0.003,26.3
2016-03-08 11:00:00,1.0,-0.005,27.96666666666667
2016-03-08 12:00:00,1.41,-0.004,29.233333333333334
2016-03-08 13:00:00,1.52,-0.006,31.0
2016-03-08 14:00:00,2.03,-0.006,30.333333333333332
2016-03-08 15:00:00,1.9,-0.005,31.566666666666666
2016-03-08 16:00:00,1.5899999999999999,-0.006,31.366666666666664
2016-03-08 17:00:00,1.2800000000000002,-0.002,32.23333333333333
2016-03-08 18:00:00,1.09,0.003,29.8
2016-03-08 19:00:00,0.96,0.0,30.833333333333332
2016-03-08 20:00:00,0.77,0.001,28.099999999999998
2016-03-08 21:00:00,0.6200000000000001,0.002,26.633333333333336
2016-03-08 22:00:00,0.4,0.003,25.066666666666666
2016-03-08 23:00:00,0.0,0.004,24.166666666666668
2016-03-09 00:00:00,0.0,0.0016666666666666668,21.3
2016-03-09 01:00:00,0.06,0.006,20.8
2016-03-09 02:00:00,0.0,0.006,20.366666666666664
2016-03-09 03:00:00,0.0,0.006,20.599999999999998
2016-03-09 04:00:00,0.0,0.006,20.933333333333334
2016-03-09 05:00:00,0.17,0.004,20.433333333333334
2016-03-09 06:00:00,0.2700000000000001,0.003,20.0
2016-03-09 07:00:00,0.11000000000000001,0.016999999999999998,19.666666666666668
2016-03-09 08:00:00,0.16999999999999998,0.003,21.566666666666663
2016-03-09 09:00:00,0.43,-0.014000000000000002,25.133333333333336
2016-03-09 10:00:00,0.97,0.006999999999999999,26.633333333333336
2016-03-09 11:00:00,1.3399999999999999,-0.008,27.133333333333336
2016-03-09 12:00:00,1.17,-0.004,29.366666666666664
2016-03-09 13:00:00,1.3699999999999997,-0.005,29.833333333333332
2016-03-09 14:00:00,1.34,-0.007000000000000001,31.366666666666664
2016-03-09 15:00:00,1.2499999999999998,-0.009,32.1
2016-03-09 16:00:00,1.2599999999999998,-0.004,30.433333333333334
2016-03-09 17:00:00,0.8699999999999999,-0.003,30.066666666666666
2016-03-09 18:00:00,0.69,-0.001,29.53333333333333
2016-03-09 19:00:00,0.37,-0.003,27.8
2016-03-09 20:00:00,0.48,0.004,25.833333333333332
2016-03-09 21:00:00,0.22999999999999998,0.003,24.133333333333336
2016-03-09 22:00:00,0.22999999999999998,0.005,23.03333333333333
2016-03-09 23:00:00,0.24000000000000005,0.003,22.599999999999998
2016-03-10 00:00:00,0.19999999999999998,0.005,13.6
2016-03-10 01:00:00,0.2700000000000001,0.007000000000000001,13.333333333333334
2016-03-10 02:00:00,0.28,0.006,12.833333333333334
2016-03-10 03:00:00,0.26000000000000006,0.006,12.033333333333333
2016-03-10 04:00:00,0.31000000000000005,0.007000000000000001,11.733333333333334
2016-03-10 05:00:00,0.17,0.006,11.033333333333333
2016-03-10 06:00:00,0.45,0.007000000000000001,10.866666666666667
