,time,temp,winds,rainfall_mm,snowfall_mm
118,2018-01-05 22:00:00,4.410000000000025,0.3,0.037,5.3
119,2018-01-05 23:00:00,4.090000000000032,0.7899999999999999,0.037,5.033333333333333
120,2018-01-06 00:00:00,4.010000000000048,0.08333333333333333,0.065,4.8
121,2018-01-06 01:00:00,3.890000000000043,0.28,0.017,4.933333333333334
122,2018-01-06 02:00:00,3.670000000000016,0.27,0.02,4.933333333333334
123,2018-01-06 03:00:00,3.590000000000032,0.72,0.0,5.233333333333333
124,2018-01-06 04:00:00,3.6299999999999955,0.7999999999999999,-0.001,5.3
125,2018-01-06 05:00:00,3.6100000000000136,0.7300000000000002,-0.002,5.2
126,2018-01-06 06:00:00,3.5500000000000114,0.41,0.038,5.1
127,2018-01-06 07:00:00,3.1100000000000136,0.45,0.037,5.133333333333333
128,2018-01-06 08:00:00,3.140000000000043,0.4,0.02,5.166666666666667
129,2018-01-06 09:00:00,4.03000000000003,0.8999999999999998,-0.001,5.3
130,2018-01-06 10:00:00,4.060000000000002,0.85,-0.001,5.566666666666666
131,2018-01-06 11:00:00,4.560000000000002,0.5900000000000001,-0.003,6.266666666666666
132,2018-01-06 12:00:00,4.890000000000043,0.99,-0.003,7.2
133,2018-01-06 13:00:00,5.400000000000034,1.16,-0.003,6.933333333333334
134,2018-01-06 14:00:00,5.82000000000005,0.73,-0.003,7.133333333333333
135,2018-01-06 15:00:00,5.810000000000002,0.58,-0.003,7.2
136,2018-01-06 16:00:00,5.480000000000018,0.27999999999999997,0.037,6.933333333333334
137,2018-01-06 17:00:00,5.189999999999998,0.6500000000000001,0.019,6.633333333333333
138,2018-01-06 18:00:00,5.03000000000003,0.61,0.037,6.599999999999999
139,2018-01-06 19:00:00,4.689999999999998,0.73,-0.001,6.666666666666667
140,2018-01-06 20:00:00,4.110000000000014,0.27999999999999997,-0.003,6.8
141,2018-01-06 21:00:00,5.010000000000048,0.0,-0.003,6.633333333333333
142,2018-01-06 22:00:00,4.970000000000027,0.30999999999999994,0.037,6.733333333333333
143,2018-01-06 23:00:00,5.390000000000043,0.5199999999999998,-0.003,6.7
144,2018-01-07 00:00:00,5.07000000000005,0.21666666666666667,-0.0016666666666666668,6.8
145,2018-01-07 01:00:00,5.390000000000043,0.67,0.017,6.866666666666667
146,2018-01-07 02:00:00,5.53000000000003,0.8300000000000001,-0.003,6.866666666666667
147,2018-01-07 03:00:00,5.4500000000000455,0.4,0.097,6.8
148,2018-01-07 04:00:00,5.5400000000000205,0.21000000000000002,0.217,6.766666666666667
149,2018-01-07 05:00:00,5.490000000000009,0.31999999999999995,0.05800000000000001,6.900000000000001
150,2018-01-07 06:00:00,5.3700000000000045,0.5799999999999998,-0.003,6.866666666666667
151,2018-01-07 07:00:00,5.07000000000005,0.78,0.35700000000000004,6.900000000000001
152,2018-01-07 08:00:00,4.8700000000000045,0.8399999999999999,0.457,7.0
153,2018-01-07 09:00:00,6.03000000000003,0.6,0.11699999999999999,7.066666666666666
154,2018-01-07 10:00:00,5.900000000000034,1.0799999999999998,0.017,7.366666666666667
155,2018-01-07 11:00:00,6.170000000000016,1.3299999999999996,0.017,7.633333333333333
156,2018-01-07 12:00:00,6.1200000000000045,1.49,0.05600000000000001,8.033333333333333
157,2018-01-07 13:00:00,6.400000000000034,2.04,0.096,8.2
158,2018-01-07 14:00:00,6.189999999999998,1.9900000000000002,0.037,8.2
159,2018-01-07 15:00:00,6.400000000000034,1.64,0.29700000000000004,8.3
160,2018-01-07 16:00:00,6.420000000000016,1.7799999999999998,0.04,8.4
161,2018-01-07 17:00:00,5.8799999999999955,1.64,0.179,8.3
162,2018-01-07 18:00:00,6.050000000000011,2.08,0.04,8.333333333333334
163,2018-01-07 19:00:00,6.110000000000014,2.15,0.017,8.4
164,2018-01-07 20:00:00,6.520000000000039,1.6600000000000001,0.017,8.4
165,2018-01-07 21:00:00,6.75,1.2799999999999998,-0.003,8.3
166,2018-01-07 22:00:00,6.689999999999998,1.57,0.017,8.2
167,2018-01-07 23:00:00,7.150000000000034,1.98,-0.003,8.2
168,2018-01-08 00:00:00,7.189999999999998,1.0,-0.0016666666666666668,8.3
169,2018-01-08 01:00:00,7.189999999999998,1.6900000000000002,-0.003,8.433333333333334
170,2018-01-08 02:00:00,7.270000000000039,1.7500000000000004,-0.003,8.566666666666666
171,2018-01-08 03:00:00,7.689999999999998,1.8400000000000003,-0.003,8.8
172,2018-01-08 04:00:00,8.04000000000002,1.5900000000000003,0.018000000000000002,8.9
173,2018-01-08 05:00:00,8.150000000000034,1.3900000000000001,0.037,9.0
174,2018-01-08 06:00:00,8.110000000000014,1.2,0.15699999999999997,9.2
175,2018-01-08 07:00:00,6.930000000000007,1.35,0.097,9.166666666666666
176,2018-01-08 08:00:00,6.9500000000000455,1.78,-0.003,9.433333333333334
177,2018-01-08 09:00:00,7.610000000000014,2.1100000000000003,-0.003,9.466666666666667
178,2018-01-08 10:00:00,7.6299999999999955,1.85,0.017,9.4
179,2018-01-08 11:00:00,7.960000000000036,1.7599999999999998,0.257,9.433333333333334
180,2018-01-08 12:00:00,7.400000000000034,1.23,0.33999999999999997,8.633333333333333
181,2018-01-08 13:00:00,7.400000000000034,0.9099999999999999,0.5780000000000001,9.033333333333333
182,2018-01-08 14:00:00,7.860000000000014,0.7899999999999999,0.15699999999999997,9.266666666666667
183,2018-01-08 15:00:00,7.600000000000023,1.1800000000000002,0.04,9.566666666666666
184,2018-01-08 16:00:00,8.050000000000011,1.19,0.04,9.633333333333333
185,2018-01-08 17:00:00,7.32000000000005,1.48,0.13699999999999998,9.866666666666667
186,2018-01-08 18:00:00,7.390000000000043,1.8699999999999999,0.198,10.1
187,2018-01-08 19:00:00,7.890000000000043,2.48,0.23900000000000002,10.333333333333334
188,2018-01-08 20:00:00,7.590000000000032,2.5,0.4,10.5
189,2018-01-08 21:00:00,8.730000000000018,3.9300000000000006,0.19799999999999998,10.866666666666667
190,2018-01-08 22:00:00,8.330000000000041,2.8200000000000003,0.922,10.4
191,2018-01-08 23:00:00,7.670000000000016,2.0500000000000003,0.743,9.6
192,2018-01-09 00:00:00,7.689999999999998,0.7833333333333333,0.10166666666666668,9.2
193,2018-01-09 01:00:00,7.670000000000016,0.93,0.041,9.2
194,2018-01-09 02:00:00,7.710000000000036,0.8800000000000001,0.04,9.266666666666667
195,2018-01-09 03:00:00,8.010000000000048,0.8299999999999998,0.0,9.333333333333334
196,2018-01-09 04:00:00,8.140000000000043,1.19,0.001,9.266666666666667
197,2018-01-09 05:00:00,7.730000000000018,1.8499999999999996,0.003,9.2
198,2018-01-09 06:00:00,7.689999999999998,1.6199999999999999,0.003,9.066666666666666
199,2018-01-09 07:00:00,6.8700000000000045,1.0899999999999996,0.24300000000000002,9.066666666666666
200,2018-01-09 08:00:00,6.82000000000005,1.08,0.263,9.0
201,2018-01-09 09:00:00,6.7900000000000205,1.32,0.40199999999999997,8.966666666666667
202,2018-01-09 10:00:00,6.840000000000032,1.0399999999999998,0.303,8.766666666666666
203,2018-01-09 11:00:00,6.9500000000000455,0.63,0.1,8.766666666666666
204,2018-01-09 12:00:00,6.78000000000003,0.8200000000000001,0.001,8.933333333333334
205,2018-01-09 13:00:00,6.78000000000003,1.23,0.0,8.133333333333333
206,2018-01-09 14:00:00,6.7900000000000205,1.1700000000000002,0.002,7.7
207,2018-01-09 15:00:00,6.840000000000032,0.96,0.0,8.066666666666668
208,2018-01-09 16:00:00,6.830000000000041,0.76,0.02,8.233333333333334
209,2018-01-09 17:00:00,5.970000000000027,0.6399999999999999,0.003,7.533333333333334
210,2018-01-09 18:00:00,5.3799999999999955,0.44000000000000006,0.001,7.633333333333333
211,2018-01-09 19:00:00,4.82000000000005,1.0899999999999999,0.005,7.400000000000001
212,2018-01-09 20:00:00,4.490000000000009,0.97,0.003,7.3
213,2018-01-09 21:00:00,5.670000000000016,0.6900000000000001,0.002,6.866666666666667
214,2018-01-09 22:00:00,5.75,0.6899999999999998,0.002,7.6000000000000005
215,2018-01-09 23:00:00,5.710000000000036,0.47000000000000003,0.003,6.6000000000000005
216,2018-01-10 00:00:00,4.220000000000027,0.03333333333333333,0.0016666666666666668,6.2
217,2018-01-10 01:00:00,4.270000000000039,0.4,0.003,6.6000000000000005
218,2018-01-10 02:00:00,4.330000000000041,0.45999999999999996,0.003,6.766666666666667
219,2018-01-10 03:00:00,4.910000000000025,0.34,0.003,6.466666666666666
220,2018-01-10 04:00:00,4.830000000000041,0.33999999999999997,0.003,6.5
221,2018-01-10 05:00:00,4.7900000000000205,0.6699999999999999,0.003,6.433333333333334
222,2018-01-10 06:00:00,4.650000000000034,0.71,0.003,6.266666666666667
223,2018-01-10 07:00:00,3.640000000000043,0.68,0.003,6.2
224,2018-01-10 08:00:00,3.3500000000000227,0.79,0.003,6.400000000000001
225,2018-01-10 09:00:00,4.4500000000000455,0.8899999999999999,0.002,6.3999999999999995
226,2018-01-10 10:00:00,5.5,1.03,0.0,7.766666666666667
227,2018-01-10 11:00:00,6.100000000000023,1.1600000000000001,0.0,8.566666666666666
228,2018-01-10 12:00:00,6.910000000000025,1.44,-0.001,8.833333333333334
229,2018-01-10 13:00:00,7.1200000000000045,1.6600000000000001,0.0,8.533333333333333
230,2018-01-10 14:00:00,6.860000000000014,1.42,0.0,8.566666666666666
231,2018-01-10 15:00:00,6.57000000000005,1.26,0.0,8.333333333333334
232,2018-01-10 16:00:00,6.050000000000011,1.33,0.0,7.8999999999999995
233,2018-01-10 17:00:00,5.490000000000009,1.2600000000000002,0.002,7.266666666666667
234,2018-01-10 18:00:00,4.840000000000032,0.95,0.003,7.066666666666666
235,2018-01-10 19:00:00,4.720000000000027,0.9,0.003,7.099999999999999
236,2018-01-10 20:00:00,3.8799999999999955,0.51,0.003,6.8
237,2018-01-10 21:00:00,4.860000000000014,0.44000000000000006,0.003,5.733333333333333
238,2018-01-10 22:00:00,4.840000000000032,1.02,0.003,6.433333333333334
239,2018-01-10 23:00:00,3.9399999999999977,1.0499999999999998,0.003,5.8
240,2018-01-11 00:00:00,3.8600000000000136,0.5166666666666666,0.0016666666666666668,5.2
241,2018-01-11 01:00:00,3.0400000000000205,0.72,0.003,4.8
242,2018-01-11 02:00:00,2.3500000000000227,0.51,0.003,4.333333333333333
243,2018-01-11 03:00:00,1.900000000000034,0.71,0.003,3.3000000000000003
244,2018-01-11 04:00:00,1.5600000000000023,0.76,0.004,3.3000000000000003
245,2018-01-11 05:00:00,1.4399999999999977,0.4899999999999999,0.003,3.5
246,2018-01-11 06:00:00,1.8799999999999955,0.31,0.003,3.3666666666666667
247,2018-01-11 07:00:00,3.0600000000000023,0.15,0.003,2.233333333333333
248,2018-01-11 08:00:00,3.2900000000000205,0.13,0.006,1.7333333333333334
249,2018-01-11 09:00:00,3.590000000000032,0.12,0.003,3.1666666666666665
250,2018-01-11 10:00:00,5.430000000000007,0.43000000000000005,0.002,4.933333333333333
251,2018-01-11 11:00:00,6.410000000000025,0.5,0.002,7.566666666666666
252,2018-01-11 12:00:00,7.600000000000023,1.19,-0.001,9.566666666666668
253,2018-01-11 13:00:00,8.210000000000036,1.07,-0.007000000000000001,11.033333333333333
254,2018-01-11 14:00:00,7.8700000000000045,0.95,-0.003,10.666666666666666
255,2018-01-11 15:00:00,7.6200000000000045,1.24,-0.002,9.766666666666667
256,2018-01-11 16:00:00,6.420000000000016,0.8799999999999999,0.0,8.799999999999999
257,2018-01-11 17:00:00,4.8700000000000045,0.8099999999999999,0.002,7.3999999999999995
258,2018-01-11 18:00:00,4.090000000000032,0.78,0.003,6.2
259,2018-01-11 19:00:00,3.230000000000018,0.49000000000000005,0.003,5.133333333333333
260,2018-01-11 20:00:00,3.3000000000000114,0.65,0.004,5.3999999999999995
261,2018-01-11 21:00:00,2.170000000000016,0.32,0.003,3.6666666666666665
262,2018-01-11 22:00:00,1.75,0.39999999999999997,0.005,2.8000000000000003
263,2018-01-11 23:00:00,1.8500000000000227,0.22000000000000003,0.003,2.3
264,2018-01-12 00:00:00,1.5400000000000205,0.19999999999999998,0.0016666666666666668,2.5
265,2018-01-12 01:00:00,2.0200000000000387,0.5499999999999999,0.006,3.1
266,2018-01-12 02:00:00,2.680000000000007,0.32,0.003,3.4
267,2018-01-12 03:00:00,1.9399999999999977,0.26,0.003,3.266666666666667
268,2018-01-12 04:00:00,2.1000000000000227,0.14,0.003,3.1
269,2018-01-12 05:00:00,2.430000000000007,0.27999999999999997,0.003,3.1
270,2018-01-12 06:00:00,2.0200000000000387,0.43,0.003,3.5
271,2018-01-12 07:00:00,2.5,0.5400000000000001,0.003,3.466666666666667
272,2018-01-12 08:00:00,3.080000000000041,0.52,0.003,3.8666666666666667
273,2018-01-12 09:00:00,4.680000000000007,0.47000000000000003,0.003,4.533333333333333
274,2018-01-12 10:00:00,5.1299999999999955,0.5399999999999999,0.002,5.733333333333333
275,2018-01-12 11:00:00,6.0,0.6499999999999999,0.0,6.366666666666667
276,2018-01-12 12:00:00,7.0,1.0400000000000003,0.0,7.3
277,2018-01-12 13:00:00,7.330000000000041,1.5699999999999998,-0.001,8.266666666666666
278,2018-01-12 14:00:00,8.240000000000009,1.4099999999999997,-0.006,9.733333333333333
279,2018-01-12 15:00:00,7.960000000000036,1.1500000000000001,-0.005,9.766666666666666
280,2018-01-12 16:00:00,6.920000000000016,0.7600000000000001,0.0,8.133333333333333
281,2018-01-12 17:00:00,5.260000000000048,0.32,0.003,6.133333333333333
282,2018-01-12 18:00:00,3.9600000000000364,0.15999999999999998,0.003,5.633333333333333
283,2018-01-12 19:00:00,3.660000000000025,0.1,0.003,5.3
284,2018-01-12 20:00:00,2.7800000000000296,0.04,0.003,4.733333333333333
285,2018-01-12 21:00:00,2.980000000000018,0.21000000000000002,0.003,4.266666666666667
286,2018-01-12 22:00:00,2.7900000000000205,0.18,0.004,3.1999999999999997
287,2018-01-12 23:00:00,2.0100000000000477,0.2,0.003,2.433333333333333
288,2018-01-13 00:00:00,1.8400000000000318,0.0,0.0016666666666666668,1.8
289,2018-01-13 01:00:00,1.740000000000009,0.0,0.004,1.6333333333333335
290,2018-01-13 02:00:00,1.0100000000000477,0.08,0.006,1.1
291,2018-01-13 03:00:00,0.7000000000000455,0.0,0.006,1.0666666666666667
292,2018-01-13 04:00:00,0.36000000000001364,0.06,0.006,1.1333333333333333
293,2018-01-13 05:00:00,1.4500000000000455,0.06,0.006,0.8000000000000002
294,2018-01-13 06:00:00,0.12000000000000455,0.66,0.006,1.3
295,2018-01-13 07:00:00,0.27000000000003865,0.4600000000000001,0.006,1.5666666666666667
296,2018-01-13 08:00:00,-0.01999999999998181,0.37,0.006,1.1333333333333335
297,2018-01-13 09:00:00,3.1299999999999955,0.59,0.006,2.1999999999999997
298,2018-01-13 10:00:00,5.180000000000007,0.85,0.005,4.2
299,2018-01-13 11:00:00,6.82000000000005,1.0299999999999998,0.003,6.833333333333333
300,2018-01-13 12:00:00,8.560000000000002,1.1199999999999999,0.0,8.6
301,2018-01-13 13:00:00,8.689999999999998,1.2899999999999998,-0.006,9.866666666666665
302,2018-01-13 14:00:00,9.28000000000003,1.52,-0.005,10.866666666666667
303,2018-01-13 15:00:00,9.439999999999998,1.65,-0.002,10.5
304,2018-01-13 16:00:00,7.610000000000014,1.3800000000000001,0.003,8.966666666666667
305,2018-01-13 17:00:00,5.140000000000043,1.01,0.003,7.866666666666667
306,2018-01-13 18:00:00,4.330000000000041,0.6700000000000002,0.004,6.166666666666667
307,2018-01-13 19:00:00,3.0600000000000023,0.24,0.006,3.7999999999999994
308,2018-01-13 20:00:00,2.3000000000000114,0.0,0.006,2.7999999999999994
309,2018-01-13 21:00:00,2.0300000000000296,0.0,0.006,2.3333333333333335
310,2018-01-13 22:00:00,1.4300000000000068,0.02,0.006,1.8999999999999997
311,2018-01-13 23:00:00,0.9700000000000273,0.22000000000000003,0.006,1.8
312,2018-01-14 00:00:00,1.2000000000000455,0.0,0.0033333333333333335,1.1
313,2018-01-14 01:00:00,0.12000000000000455,0.0,0.008,0.5666666666666667
314,2018-01-14 02:00:00,0.28000000000002956,0.06,0.008,0.3666666666666667
315,2018-01-14 03:00:00,-0.19999999999998863,0.08,0.008,-0.19999999999999998
316,2018-01-14 04:00:00,0.3300000000000409,0.08,0.006,-0.5
317,2018-01-14 05:00:00,0.09000000000003183,0.08,0.006,-0.6666666666666666
318,2018-01-14 06:00:00,-0.3499999999999659,0.11000000000000001,0.006,-0.9
319,2018-01-14 07:00:00,-0.92999999999995,0.19,0.006,-0.8666666666666667
320,2018-01-14 08:00:00,-0.45999999999997954,0.25,0.006,-0.6666666666666666
321,2018-01-14 09:00:00,1.3700000000000045,0.28,0.026000000000000002,0.09999999999999998
322,2018-01-14 10:00:00,2.0500000000000114,0.7300000000000001,0.005,1.7666666666666666
323,2018-01-14 11:00:00,2.7900000000000205,0.7699999999999999,0.001,3.6
324,2018-01-14 12:00:00,2.920000000000016,1.26,0.001,4.433333333333334
325,2018-01-14 13:00:00,3.8500000000000227,1.38,0.001,5.3
326,2018-01-14 14:00:00,4.0,1.2099999999999997,0.001,5.433333333333334
327,2018-01-14 15:00:00,4.25,0.9399999999999998,0.003,5.133333333333334
328,2018-01-14 16:00:00,3.980000000000018,0.9799999999999999,0.003,4.8999999999999995
329,2018-01-14 17:00:00,2.7000000000000455,0.9099999999999999,0.003,4.2
330,2018-01-14 18:00:00,1.9700000000000273,0.5199999999999999,0.006,3.0666666666666664
331,2018-01-14 19:00:00,2.0,0.26999999999999996,0.005,2.533333333333333
332,2018-01-14 20:00:00,1.0600000000000023,0.5000000000000001,0.006,2.0
